Group	Trusted th	Noise th	ROC th	Sensitivity	Specificity	AUC	Average	SD	x0	k
ECF21s19	195.5	219.0	195.5	1.0	0.9994468946043114	0.9999193915334372	33.01156185432006	23.823543723148628	7.36546679636203	7.859476854217946
ECF218s20	174.5	130.5	174.5	1.0	1.0	0.9999999999999999	38.578304426272446	14.38304699279685	7.911408726188485	15.384884896800212
ECF218s19	167.6	166.7	167.6	1.0	1.0	1.0	28.488931408782705	14.649511950633002	9.46523015104271	855.5043972926354
ECF17s12	176.5	225.4	176.5	1.0	0.9975183034219758	0.9997276398916825	42.93770261618601	21.864244617096258	7.837122881001676	2.8972909258610677
ECFs5	190.5	134.2	190.5	1.0	1.0	1.0	37.826074556936234	18.639464165290445	6.6992148275843135	15.780252096083316
ECF42s26	208.3	250.4	208.3	1.0	0.9982315311447015	0.9996442846596042	29.778227308442208	33.23704574213757	6.6991650509740985	4.076316442541462
ECF29s5	166.9	210.9	166.9	1.0	0.997598375628607	0.9997024249937129	55.14958676483426	22.93598161058422	6.5771029150801255	2.7603504268278902
ECF286s3	198.7	227.3	198.7	1.0	0.9996797834171476	0.9999108083608873	52.656186159532055	21.944042650388567	7.5100911759425735	2.630082383737202
ECF240s13	209.2	136.5	209.2	1.0	1.0	1.0	21.461303582341476	15.927436582646628	9.550615776275356	10.665322936470247
ECF239s3	236.7	173.3	236.7	1.0	1.0	1.0	29.229165817885516	16.25558802850739	10.812586744306905	12.56964746730244
ECFs51	237.3	85.4	237.3	1.0	1.0	1.0	28.857740884090447	16.79092874739928	7.944884812030359	5.322427457086163
ECF41s28	195.8	135.4	195.8	1.0	1.0	1.0	33.46669382766348	18.394355892475794	7.170484117401054	14.352653994156686
ECF39s27	185.1	228.2	185.1	1.0	0.9998981136469492	0.9999645217163484	35.17804178913366	20.412387567429505	8.125059445828118	1.3440010781339111
ECF35s9	218.9	158.4	218.9	1.0	1.0	1.0	39.43757529901348	16.116296870454814	9.254076644836395	13.078287680802314
ECF32s2	238.4	272.1	238.4	1.0	0.9999053912435957	0.9999704761136046	26.28688487617496	19.558538208135282	11.073669790215728	0.9581673774273192
ECF285s1	216.5	175.2	216.5	1.0	1.0	0.9999999999999999	28.393239821901464	16.025767675718235	10.470468880105777	19.170300348799618
ECF243s65	184.3	213.7	184.3	1.0	0.9973946204005589	0.9988584097260447	45.63932063556733	21.891767982096795	7.679173528852564	3884.28187038401
ECF243s64	247.9	112.3	247.9	1.0	1.0	1.0	22.78723699909787	15.981553061794108	9.928134896520955	5.627313858434049
ECF240s14	204.4	185.3	204.4	1.0	1.0	1.0	24.699429619067022	16.95717189281816	10.035506256992766	46.55943299697106
ECF235s12	188.6	211.9	188.6	1.0	0.9998835584536563	0.999945748824999	46.98788013270087	19.998638034467753	7.415625585160366	2.063220413301361
ECF118s4	178.5	199.1	178.5	1.0	0.9982533768048439	0.9996750718497269	44.388715333352735	19.19428766140164	7.859285584757959	34.39266310520068
ECF51s5	201.5	165.5	201.5	1.0	1.0	1.0	42.3297332887117	16.364921350089705	8.634961203244744	21.83958495953297
ECF40s6	148.4	200.6	148.4	1.0	0.9897823286684279	0.9993016096741911	27.223192823676627	21.6296294887688	7.923304495101292	9.184146835148619
ECF39s29	204.5	180.0	204.5	1.0	1.0	1.0	33.90594825830109	21.832596798246563	7.2525179819204855	42.84201889909208
ECF39s28	177.5	178.5	177.5	1.0	0.9999927224563165	0.9999996615095961	41.11125847568606	22.819691679419712	5.969859155671038	20.35032582837071
ECF294s2	215.7	186.3	215.7	1.0	1.0	1.0	35.246093181619756	17.13354710756647	9.67290437474613	30.50647192305648
ECF283s2	191.1	201.0	191.1	1.0	0.9999708898252662	0.9999993230191923	29.490120187410877	16.815338022535904	10.32534685283221	82.03823835585645
ECF282s2	170.1	161.6	170.1	1.0	1.0	1.0	27.284171201583096	18.167922884335752	7.626360141765757	106.95305968511504
ECF243s69	227.7	256.3	227.7	1.0	0.9991776375637694	0.999953880682471	27.28463027093094	26.973317347826296	8.265151909131017	7.296974889943358
ECF243s68	201.1	214.3	201.1	1.0	0.9994323515926904	0.9998788204354104	37.717409713936505	27.063834956952256	6.535123865735073	15.14552961414481
ECF243s67	175.7	199.8	175.7	1.0	0.9970307621771499	0.9995484538012219	37.43283764514157	20.73140228453755	7.855814481588471	24.869746488578574
ECF243s66	262.9	104.1	262.9	1.0	1.0	1.0	27.16970651572913	16.718044673794548	9.28494260403414	4.99628431726991
ECF240s15	177.7	168.2	177.7	1.0	1.0	1.0	41.49363777900649	16.100872801926997	8.167535858023939	87.3832285885737
ECF120s8	201.4	187.2	201.4	1.0	1.0	1.0	29.999364869190696	15.839531377539394	10.376923237116207	58.297649536512594
ECF207s6	189.0	241.9	189.0	1.0	0.9973946393613228	0.9998419249813872	48.79458720135029	23.847783448453722	7.339305564266236	5.4157593097997205
ECF19s10	170.4	208.2	170.4	1.0	0.992656958423393	0.9976266745331838	49.27529974100049	25.63607786163594	7.040164405107875	1.7084303380743495
ECF102s3	171.4	180.1	171.4	1.0	0.999919947019482	0.999997038208966	40.53163431597939	20.494857502842862	6.7291577879252085	8.121672708418792
ECF41s30	189.2	188.8	189.2	1.0	1.0	0.9999999999999999	32.44092628699473	27.9394682476621	5.6035582044007715	3883.504955194211
ECF41s29	163.1	205.9	163.1	1.0	0.9973291609053199	0.9999274850031707	41.110621889823356	33.85400830821129	4.316726535850463	374.4516060998799
ECF40s7	138.2	178.0	138.2	1.0	0.9940615675715013	0.9983365735494402	23.915946657742342	18.420774839870248	8.349243394417762	58.491759550695704
ECF265s9	211.8	144.9	211.8	1.0	1.0	1.0	35.5946061170445	21.390834502045024	6.679381717133581	15.84193055282196
ECF261s4	206.0	195.2	206.0	1.0	1.0	1.0	28.685433460408	19.515511321392424	8.80919662012466	93.68766809219707
ECF249s2	202.5	234.3	202.5	1.0	0.9999345025835092	0.9999797269901338	40.526043273288124	20.396291160210836	8.330922651772111	1.773838341488805
ECF240s16	174.5	146.0	174.5	1.0	1.0	1.0	32.802353548875246	18.80673944465979	6.777077840404946	33.2458980723757
ECF229s2	245.9	120.3	245.9	1.0	1.0	1.0	20.073170270348925	16.653136408066544	9.807780936180018	6.543638070026979
ECF21s20	184.1	207.4	184.1	1.0	0.9987773815588386	0.9996319668978136	46.6054026132759	25.134390228454702	6.359378096985655	3.3317382500581143
ECF19s11	200.6	230.2	200.6	1.0	0.99963612546394	0.9997752641555858	40.2059933649565	23.379389223378773	7.953724525905658	1.6495685761751768
ECF132s2	218.3	186.0	218.3	1.0	1.0	1.0	16.871587899775918	14.23560277531362	13.016014927289943	21.283035551814383
ECF12s7	205.6	246.5	205.6	1.0	0.9991776435485045	0.9994317492661864	53.12892136891425	29.902166958161683	7.220434217841312	1.2125562579375198
ECF121s5	228.2	225.2	228.2	1.0	1.0	1.0	32.19967770567179	20.413379032712296	9.528206923388174	353.7634676509708
ECF11s8	194.4	208.4	194.4	1.0	0.9999854450185576	0.9999996534528228	29.944747984751036	20.922194123162427	8.653278218097196	83.68463219681641
ECFs64	173.6	89.7	173.6	1.0	1.0	1.0	16.453157465879002	13.227015563559661	8.782691943696594	7.463873123231348
ECF56s10	231.0	272.5	231.0	1.0	0.9996506829875338	0.9998419376018286	42.58146552978496	27.756681292676195	8.20498732804436	1.9210963975277862
ECF41s31	187.5	227.2	187.5	1.0	0.9997671219916892	0.9998674086339876	37.44149157524082	29.028813437167326	6.014380799504557	1.9657858492561135
ECF40s8	187.4	213.7	187.4	1.0	0.9955607629665747	0.999029172053006	25.844374036027123	21.9716425979584	8.443562401116756	4.5239207381199735
ECF284s3	214.4	242.1	214.4	1.0	0.9992577013485092	0.9998360801519245	36.18567136163897	19.150164986340588	10.498857568680675	2.817555255060021
ECF243s70	216.5	241.2	216.5	1.0	0.99974528967841	0.999974528967841	29.920893839303897	24.065121956063887	8.730099706450332	14.057720442398079
ECF240s17	198.2	191.5	198.2	1.0	1.0	1.0	21.200782818729447	16.72771034005188	10.380888756532443	126.03383633485889
ECF23s8	193.0	172.1	193.0	1.0	1.0	1.0	19.323317230742372	14.625475339759568	11.165951836771006	34.33040168141918
ECF120s9	216.0	192.7	216.0	1.0	1.0	1.0	33.40314582545179	16.350914777994596	10.45272092744525	33.54552488892707
ECF220s1	182.1	73.0	182.1	1.0	1.0	1.0	28.413067107062822	12.197435228656452	8.142089437189133	5.308265473431044
ECF208s1	217.1	171.7	217.1	1.0	1.0	1.0	18.708399295754155	16.377569379521834	10.735289373377952	17.921813704157966
ECF18s19	215.5	172.9	215.5	1.0	1.0	1.0	34.24228166923726	19.410237541153432	8.241046409049678	21.895773002318716
ECFs24	187.0	160.9	187.0	1.0	1.0	1.0	39.34409466577424	19.579206267114863	6.875596133815686	36.09817278275222
ECFs23	206.5	134.2	206.5	1.0	1.0	0.9999999999999999	36.74330966446468	19.343568280766217	6.910110216979673	12.813184102942682
ECF39s30	186.5	208.5	186.5	1.0	0.999963613076005	0.9999832620149622	39.92416043418794	22.90146245282929	6.469276387919822	5.272550002499476
ECF35s10	204.9	138.9	204.9	1.0	1.0	1.0	37.60830544480983	17.099384641421185	7.8765373547664606	12.949434411808857
ECF30s21	205.6	190.2	205.6	1.0	1.0	1.0	23.978543782556827	22.54710064573188	7.713780691082029	73.22644949911236
ECF293s14	188.6	221.5	188.6	1.0	0.999905393997613	0.9999809878322127	30.578957745249248	17.655932718818715	9.676148908513557	1.923029038026699
ECF291s3	183.3	140.1	183.3	1.0	1.0	1.0	40.57257151587463	16.024178424094465	7.5589386093214905	18.19808410725645
ECF28s4	170.6	211.5	170.6	1.0	0.9962739789829127	0.9975545258056066	48.30907807816548	21.24068345943658	11.082912633346538	0.7050147894367284
ECF286s4	208.9	221.3	208.9	1.0	0.999985445230402	0.9999959974383605	53.73846433664115	23.322122343123905	5.899701599385885	2.4417957405166866
ECF283s3	177.0	234.6	177.0	1.0	0.9989156696649492	0.999579549093238	35.9921121555161	20.57243687790855	10.34009583318991	0.7973048661773969
ECF26s25	185.5	194.5	185.5	1.0	0.9995051378336681	0.9999615208278753	43.386075866484305	25.363993121769475	5.85342076916174	708.2586908071096
ECF265s10	223.2	237.5	223.2	1.0	0.999992722615201	0.9999993632288301	38.77300002910107	21.592120179040343	8.025172239131457	3.5148348886312117
ECF240s19	191.1	192.5	191.1	1.0	0.999978167845603	0.99999945419614	36.64531109041702	20.9964675933427	7.553112854437437	13.393811528931217
ECF240s18	218.9	209.2	218.9	1.0	1.0	1.0000000000000002	21.219163780810756	16.911408062525563	11.404473175996875	90.53901591067392
ECF23s9	194.3	168.0	194.3	1.0	1.0	0.9999999999999999	24.381677967581414	15.403592659990753	10.185772451332406	30.518635890351902
ECF21s21	188.5	195.0	188.5	1.0	0.999985445230402	0.9999990903269002	41.74061199546023	19.923953942176702	7.403380682093639	20.998744584981676
ECF218s21	197.3	181.0	197.3	1.0	1.0	1.0	32.98623664988504	18.746804782118254	8.33115863489413	58.683402561368915
ECF14s4	232.6	250.3	232.6	1.0	0.989193083573487	0.9959858855121823	54.45290574164072	30.583440593378295	6.4235148284490124	171.1874462733494
ECF114s5	164.4	212.8	164.4	1.0	0.9979113905626874	0.9997649404709923	45.93594927683845	27.18540132082888	6.115141223718855	3.8320348518038916
ECF41s32	194.0	233.5	194.0	1.0	0.9998908400224141	0.9999804071835102	33.80307671041527	34.39423731010193	5.089453377766219	6.553438659348264
ECF39s31	219.1	200.9	219.1	1.0	1.0	1.0	39.5636185723016	24.911680993781562	6.842680714006239	65.25062043626676
ECF32s3	208.7	259.7	208.7	1.0	0.9996506880717254	0.9999067941729844	29.658204318598493	21.695256962734675	10.413515805499376	38.67222684180594
ECF243s73	226.3	254.2	226.3	1.0	0.9972055045738031	0.9994921728564106	26.550307016267503	26.74529028834376	8.43451858413389	34.42287152104985
ECF243s72	190.0	243.3	190.0	1.0	0.9996288560762082	0.9998391523065316	28.092180543025925	18.549084059637565	11.678400258223489	0.9435910361087132
ECF243s71	175.2	176.5	175.2	1.0	0.999992722668161	0.9999996268034955	26.384914006344033	16.04186300751509	9.344486626213907	14.456213588807545
ECF219s1	232.7	105.5	232.7	1.0	1.0	1.0	16.39100776998516	15.156729878947232	10.096632494485416	5.798492372870343
ECF214s9	192.8	191.3	192.8	1.0	1.0	1.0	42.462243546838174	24.244044736528448	6.170088630279385	867.6131815334894
ECF19s13	228.2	193.3	228.2	1.0	1.0	1.0	35.31806157785991	23.28724411436395	7.5386704470543915	33.9174917089906
ECF19s12	217.5	186.3	217.5	1.0	1.0	1.0	38.59891816779676	21.37705635301054	7.64109778831979	32.50205092663397
ECF15s9	170.8	208.7	170.8	1.0	0.9904812499545167	0.9947811267810104	57.12014084916918	28.65351497400379	8.230091736488282	1.0653388604466112
ECFs40	181.0	99.0	181.0	1.0	1.0	1.0	38.251807903850064	16.755931105056256	6.097873194108223	9.672858625959147
ECF38s7	184.7	162.2	184.7	1.0	1.0	0.9999999999999999	37.183540435934	17.576534948982673	7.759582048451227	40.70403963207706
ECF35s11	199.5	226.7	199.5	1.0	0.9999563363267208	0.9999755828142847	55.423326688589476	19.633146057901282	7.249261785889744	2.121691659611553
ECF30s23	177.4	201.4	177.4	1.0	0.9996870770081651	0.9999821898174782	36.365761138433776	22.779741236041236	7.068408126230534	5.706469914756221
ECF30s22	172.6	205.1	172.6	1.0	0.9993741540163302	0.9998082054000473	37.13455024299392	21.924697120063854	7.406707076992165	3.170380625712428
ECF285s2	187.0	152.8	187.0	1.0	1.0	0.9999999999999999	30.666451561272304	15.882856018331406	8.765921141365148	22.38733100366758
ECF275s4	200.9	184.8	200.9	1.0	1.0	1.0	37.38221779239298	23.464463834449976	6.628181963651031	73.38741287242922
ECF261s5	193.0	221.7	193.0	1.0	0.9985590987817835	0.9995082091535912	38.88879754386986	21.38401855089297	8.387091329435972	11.229704565339265
ECF252s4	166.9	196.4	166.9	1.0	0.9998690089801622	0.999962273054228	43.40136775019644	24.106814893421113	5.63218173208584	2.822064510249589
ECF252s3	182.4	194.7	182.4	1.0	0.9999854454422402	0.9999977019119326	43.56846608270524	24.715665924592628	5.495808621078698	85.2153074023299
ECF251s3	215.9	194.2	215.9	1.0	1.0	0.9999999999999999	38.753230946075725	24.176968781273935	6.88692356081905	55.79390811346099
ECF250s5	204.6	221.5	204.6	1.0	0.9998398998646426	0.9999712738991583	42.23336510199924	20.650752598442168	8.270580371177498	5.944600076875939
ECF243s77	171.2	180.8	171.2	1.0	0.9998544544224024	0.9999948293018484	29.261651340104184	16.410427902744917	9.243758925582195	17.15033772144945
ECF243s76	228.8	166.5	228.8	1.0	1.0	1.0	13.050902860634986	16.274922846326913	11.357616512962805	13.045330333312375
ECF243s75	230.8	169.4	230.8	1.0	1.0	1.0	15.992197276140038	16.9812447750047	10.846661031288606	13.270557545361187
ECF243s74	170.6	184.4	170.6	1.0	0.9999272272112012	0.9999938717651538	34.3218578121817	16.63538847059995	8.587408327905955	3.944525143700051
ECF235s14	207.3	178.8	207.3	1.0	1.0	1.0	29.782593923697	16.926490738317042	9.653695291906246	30.65018892531702
ECF235s13	226.6	110.3	226.6	1.0	1.0	1.0	16.779919535546956	13.726032958509544	11.035227384328149	5.618705198914546
ECF22s12	193.2	235.5	193.2	1.0	0.9987337534749007	0.9997381137139938	27.68124799930158	23.47197411971584	8.696422487333411	2.7447228642742534
ECF21s22	185.1	196.0	185.1	1.0	0.9999636136056006	0.9999988509559664	36.491652358641566	23.029974998579757	6.88974556655541	11.9086799772804
ECF218s22	182.4	209.5	182.4	1.0	0.9999636136056006	0.9999949250555179	30.3851126211332	15.61811634148994	9.762083071318312	1.5582533006269248
ECF16s14	207.7	107.6	207.7	1.0	1.0	0.9999999999999999	21.8917738556005	15.854002520660588	8.65725736279658	7.780632696743693
ECFs45	204.9	96.1	204.9	1.0	1.0	1.0	39.45313054739109	15.72779471617716	7.087921643568707	6.823403391776772
ECFs14	211.9	120.9	211.9	1.0	1.0	1.0	41.086574949800664	22.402503662181218	5.613174955389054	11.7621489957808
ECF42s27	206.6	191.1	206.6	1.0	1.0	0.9999999999999999	33.32314917207462	27.549207013750312	6.006787823789977	84.91552194653883
ECF38s8	173.3	199.0	173.3	1.0	0.9996288614780046	0.999964597279301	45.2180171987312	18.927576403762426	7.671997272693818	3.070383279930614
ECF30s24	237.8	208.9	237.8	1.0	1.0	1.0	31.307800541279857	20.7086687314309	9.272826192731571	34.29713444981642
ECF292s3	185.2	208.8	185.2	1.0	0.9997816832223556	0.9999776766177814	51.23180091959374	16.911847671413422	9.393567381518967	2.9770973379964882
ECF288s1	185.7	225.6	185.7	1.0	0.9997307426409053	0.9999498461456762	25.251361929982835	18.743088267163866	10.04955590440915	1.9907274655976646
ECF265s12	205.4	217.5	205.4	1.0	0.9999199505148637	0.9999964597279299	35.570134301428865	19.846545856863095	9.070710274451368	5.620782365130234
ECF265s11	241.8	192.0	241.8	1.0	1.0	1.0	36.4908389837907	21.470952509832525	8.429362839032027	21.709071709230475
ECF255s3	178.5	204.9	178.5	1.0	0.9990102972746789	0.9996350569541269	29.841546867270026	19.104333881620963	9.127128095361996	2.2588688457978225
ECF243s79	175.3	114.7	175.3	1.0	1.0	1.0	34.94727322992754	18.21317777885156	6.06031011428508	14.513590466037346
ECF243s78	239.9	115.1	239.9	1.0	1.0	1.0	20.330744550825013	15.427673939212449	10.222271916478395	5.804612076179612
ECF240s21	230.1	153.4	230.1	1.0	1.0	1.0	24.923409626633294	16.308401291598344	10.24692741592439	10.404866075905101
ECF240s20	202.4	177.9	202.4	1.0	1.0	1.0	34.10046561708815	16.96400524510656	9.20403355499024	33.633799842592595
ECF22s14	198.9	195.6	198.9	1.0	1.0	1.0	31.53530032302185	22.428301576755498	7.388636058019798	354.43119249127074
ECF22s13	198.6	235.3	198.6	1.0	0.9997889604482771	0.9999072645399465	25.196897098623523	22.067199868417482	8.811482901917403	1.2120226018983107
ECF218s23	174.0	193.5	174.0	1.0	0.999512425863261	0.9999632205068293	42.639758606640854	15.884001681656207	9.19345233049364	4.530663901105694
ECF19s14	176.1	206.1	176.1	1.0	0.9993013863115381	0.9998827776581297	38.9452339725868	24.362141269717984	6.550244169413495	7.3160866869735885
ECF18s20	217.3	188.2	217.3	1.0	1.0	1.0	36.622538777173126	21.014321619851053	7.900756255812992	36.03935625289252
ECF14s5	178.7	125.2	178.7	1.0	1.0	1.0	49.04276038180601	19.586407085861175	5.288755168257394	17.547354930076647
ECF125s2	198.0	204.2	198.0	1.0	0.9997234654149838	0.999991837706061	32.312209353083254	14.373043471073323	12.344728609133005	4.984535343640805
ECF123s4	241.2	250.6	241.2	1.0	0.9999563366444711	0.9999917393651703	25.05830471728313	18.355890985906555	11.772835769448434	3.4912919269582248
ECF11s9	231.5	173.6	231.5	1.0	1.0	1.0	22.231023193551206	20.449369287042302	8.829341834052473	18.02341007260345
ECF42s28	156.1	187.3	156.1	1.0	0.9947167724282471	0.9997879512655813	34.98471248144807	30.729349108318413	4.9566714535389735	970.0761111896857
ECF41s33	158.1	195.6	158.1	1.0	0.9815232578447924	0.9992006227642907	45.076246980764196	36.02397370231714	4.127208574209995	7.012087291318432
ECF40s9	203.3	230.0	203.3	1.0	0.9996943587355184	0.9999802909898895	22.20275150598027	21.455378761380274	9.674036577098578	9.12226837766135
ECF30s25	178.7	206.5	178.7	1.0	0.9979769459160506	0.999061143615817	44.607887116957194	23.986162178363173	7.81605817735007	1.277919372340488
ECF255s4	204.1	219.8	204.1	1.0	0.9999126739244338	0.9999661409313487	29.65817303495038	18.07371514035146	9.602602054565292	1.8280068386002495
